1.184040e-05,7.502280e-06,7.502280e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.832535e-05,-2.133063e-10,-2.133063e-10,-2.133063e-10,5.813507e-05,1.162701e-10
1.184040e-05,7.502280e-06,7.502280e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.832542e-05,-2.133571e-10,-2.133571e-10,-2.125580e-10,5.816155e-05,1.163231e-10
1.184040e-05,7.502280e-06,7.502280e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.832548e-05,-2.133473e-10,-2.133473e-10,-2.115573e-10,5.818966e-05,1.163793e-10
1.184040e-05,7.502280e-06,7.650840e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.832542e-05,-2.133571e-10,-2.125580e-10,-2.133571e-10,5.816155e-05,1.163231e-10
1.184040e-05,7.502280e-06,7.650840e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.832547e-05,-2.133540e-10,-2.125650e-10,-2.125650e-10,5.818707e-05,1.163741e-10
1.184040e-05,7.502280e-06,7.650840e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.832554e-05,-2.134170e-10,-2.126702e-10,-2.117116e-10,5.821586e-05,1.164317e-10
1.184040e-05,7.502280e-06,7.799400e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.832548e-05,-2.133473e-10,-2.115573e-10,-2.133473e-10,5.818966e-05,1.163793e-10
1.184040e-05,7.502280e-06,7.799400e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.832554e-05,-2.134170e-10,-2.117116e-10,-2.126702e-10,5.821586e-05,1.164317e-10
1.184040e-05,7.502280e-06,7.799400e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.832561e-05,-2.133599e-10,-2.116922e-10,-2.116922e-10,5.824466e-05,1.164893e-10
1.184040e-05,7.650840e-06,7.502280e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.832542e-05,-2.125580e-10,-2.133571e-10,-2.133571e-10,5.816155e-05,1.163231e-10
1.184040e-05,7.650840e-06,7.502280e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.832547e-05,-2.125650e-10,-2.133540e-10,-2.125650e-10,5.818707e-05,1.163741e-10
1.184040e-05,7.650840e-06,7.502280e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.832554e-05,-2.126702e-10,-2.134170e-10,-2.117116e-10,5.821586e-05,1.164317e-10
1.184040e-05,7.650840e-06,7.650840e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.832547e-05,-2.125650e-10,-2.125650e-10,-2.133540e-10,5.818707e-05,1.163741e-10
1.184040e-05,7.650840e-06,7.650840e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.832554e-05,-2.126741e-10,-2.126741e-10,-2.126741e-10,5.821357e-05,1.164271e-10
1.184040e-05,7.650840e-06,7.650840e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.832560e-05,-2.126480e-10,-2.126480e-10,-2.117147e-10,5.824226e-05,1.164845e-10
1.184040e-05,7.650840e-06,7.799400e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.832554e-05,-2.126702e-10,-2.117116e-10,-2.134170e-10,5.821586e-05,1.164317e-10
1.184040e-05,7.650840e-06,7.799400e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.832560e-05,-2.126480e-10,-2.117147e-10,-2.126480e-10,5.824226e-05,1.164845e-10
1.184040e-05,7.650840e-06,7.799400e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.832567e-05,-2.126696e-10,-2.117622e-10,-2.117622e-10,5.827145e-05,1.165429e-10
1.184040e-05,7.799400e-06,7.502280e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.832548e-05,-2.115573e-10,-2.133473e-10,-2.133473e-10,5.818966e-05,1.163793e-10
1.184040e-05,7.799400e-06,7.502280e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.832554e-05,-2.117116e-10,-2.134170e-10,-2.126702e-10,5.821586e-05,1.164317e-10
1.184040e-05,7.799400e-06,7.502280e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.832561e-05,-2.116922e-10,-2.133599e-10,-2.116922e-10,5.824466e-05,1.164893e-10
1.184040e-05,7.799400e-06,7.650840e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.832554e-05,-2.117116e-10,-2.126702e-10,-2.134170e-10,5.821586e-05,1.164317e-10
1.184040e-05,7.799400e-06,7.650840e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.832560e-05,-2.117147e-10,-2.126480e-10,-2.126480e-10,5.824226e-05,1.164845e-10
1.184040e-05,7.799400e-06,7.650840e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.832567e-05,-2.117622e-10,-2.126696e-10,-2.117622e-10,5.827145e-05,1.165429e-10
1.184040e-05,7.799400e-06,7.799400e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.832561e-05,-2.116922e-10,-2.116922e-10,-2.133599e-10,5.824466e-05,1.164893e-10
1.184040e-05,7.799400e-06,7.799400e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.832567e-05,-2.117622e-10,-2.117622e-10,-2.126696e-10,5.827145e-05,1.165429e-10
1.184040e-05,7.799400e-06,7.799400e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.832573e-05,-2.117975e-10,-2.117975e-10,-2.117975e-10,5.830012e-05,1.166002e-10
1.160120e-05,7.502280e-06,7.502280e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831930e-05,-2.129066e-10,-2.129066e-10,-2.129066e-10,5.795147e-05,1.159029e-10
1.160120e-05,7.502280e-06,7.502280e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831938e-05,-2.129602e-10,-2.129602e-10,-2.120281e-10,5.798052e-05,1.159610e-10
1.160120e-05,7.502280e-06,7.502280e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831944e-05,-2.129746e-10,-2.129746e-10,-2.108973e-10,5.801225e-05,1.160245e-10
1.160120e-05,7.502280e-06,7.650840e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831938e-05,-2.129602e-10,-2.120281e-10,-2.129602e-10,5.798052e-05,1.159610e-10
1.160120e-05,7.502280e-06,7.650840e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831943e-05,-2.129729e-10,-2.120700e-10,-2.120700e-10,5.800909e-05,1.160182e-10
1.160120e-05,7.502280e-06,7.650840e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831950e-05,-2.130135e-10,-2.121459e-10,-2.110120e-10,5.804115e-05,1.160823e-10
1.160120e-05,7.502280e-06,7.799400e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831944e-05,-2.129746e-10,-2.108973e-10,-2.129746e-10,5.801225e-05,1.160245e-10
1.160120e-05,7.502280e-06,7.799400e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831950e-05,-2.130135e-10,-2.110120e-10,-2.121459e-10,5.804115e-05,1.160823e-10
1.160120e-05,7.502280e-06,7.799400e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831957e-05,-2.131430e-10,-2.112198e-10,-2.112198e-10,5.807327e-05,1.161465e-10
1.160120e-05,7.650840e-06,7.502280e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831938e-05,-2.120281e-10,-2.129602e-10,-2.129602e-10,5.798052e-05,1.159610e-10
1.160120e-05,7.650840e-06,7.502280e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831943e-05,-2.120700e-10,-2.129729e-10,-2.120700e-10,5.800909e-05,1.160182e-10
1.160120e-05,7.650840e-06,7.502280e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831950e-05,-2.121459e-10,-2.130135e-10,-2.110120e-10,5.804115e-05,1.160823e-10
1.160120e-05,7.650840e-06,7.650840e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831943e-05,-2.120700e-10,-2.120700e-10,-2.129729e-10,5.800909e-05,1.160182e-10
1.160120e-05,7.650840e-06,7.650840e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831951e-05,-2.121374e-10,-2.121374e-10,-2.121374e-10,5.803855e-05,1.160771e-10
1.160120e-05,7.650840e-06,7.650840e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831957e-05,-2.123039e-10,-2.123039e-10,-2.112123e-10,5.807051e-05,1.161410e-10
1.160120e-05,7.650840e-06,7.799400e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831950e-05,-2.121459e-10,-2.110120e-10,-2.130135e-10,5.804115e-05,1.160823e-10
1.160120e-05,7.650840e-06,7.799400e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831957e-05,-2.123039e-10,-2.112123e-10,-2.123039e-10,5.807051e-05,1.161410e-10
1.160120e-05,7.650840e-06,7.799400e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831964e-05,-2.123570e-10,-2.113061e-10,-2.113061e-10,5.810249e-05,1.162050e-10
1.160120e-05,7.799400e-06,7.502280e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831944e-05,-2.108973e-10,-2.129746e-10,-2.129746e-10,5.801225e-05,1.160245e-10
1.160120e-05,7.799400e-06,7.502280e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831950e-05,-2.110120e-10,-2.130135e-10,-2.121459e-10,5.804115e-05,1.160823e-10
1.160120e-05,7.799400e-06,7.502280e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831957e-05,-2.112198e-10,-2.131430e-10,-2.112198e-10,5.807327e-05,1.161465e-10
1.160120e-05,7.799400e-06,7.650840e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831950e-05,-2.110120e-10,-2.121459e-10,-2.130135e-10,5.804115e-05,1.160823e-10
1.160120e-05,7.799400e-06,7.650840e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831957e-05,-2.112123e-10,-2.123039e-10,-2.123039e-10,5.807051e-05,1.161410e-10
1.160120e-05,7.799400e-06,7.650840e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831964e-05,-2.113061e-10,-2.123570e-10,-2.113061e-10,5.810249e-05,1.162050e-10
1.160120e-05,7.799400e-06,7.799400e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831957e-05,-2.112198e-10,-2.112198e-10,-2.131430e-10,5.807327e-05,1.161465e-10
1.160120e-05,7.799400e-06,7.799400e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831964e-05,-2.113061e-10,-2.113061e-10,-2.123570e-10,5.810249e-05,1.162050e-10
1.160120e-05,7.799400e-06,7.799400e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831972e-05,-2.112781e-10,-2.112781e-10,-2.112781e-10,5.813485e-05,1.162697e-10
1.136200e-05,7.502280e-06,7.502280e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831313e-05,-2.123897e-10,-2.123897e-10,-2.123897e-10,5.777688e-05,1.155538e-10
1.136200e-05,7.502280e-06,7.502280e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831323e-05,-2.124628e-10,-2.124628e-10,-2.113489e-10,5.780906e-05,1.156181e-10
1.136200e-05,7.502280e-06,7.502280e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831330e-05,-2.125270e-10,-2.125270e-10,-2.100237e-10,5.784547e-05,1.156909e-10
1.136200e-05,7.502280e-06,7.650840e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831323e-05,-2.124628e-10,-2.113489e-10,-2.124628e-10,5.780906e-05,1.156181e-10
1.136200e-05,7.502280e-06,7.650840e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831329e-05,-2.125204e-10,-2.114483e-10,-2.114483e-10,5.784148e-05,1.156830e-10
1.136200e-05,7.502280e-06,7.650840e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831336e-05,-2.126342e-10,-2.116122e-10,-2.102386e-10,5.787778e-05,1.157556e-10
1.136200e-05,7.502280e-06,7.799400e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831330e-05,-2.125270e-10,-2.100237e-10,-2.125270e-10,5.784547e-05,1.156909e-10
1.136200e-05,7.502280e-06,7.799400e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831336e-05,-2.126342e-10,-2.102386e-10,-2.116122e-10,5.787778e-05,1.157556e-10
1.136200e-05,7.502280e-06,7.799400e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831343e-05,-2.126801e-10,-2.103796e-10,-2.103796e-10,5.791421e-05,1.158284e-10
1.136200e-05,7.650840e-06,7.502280e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831323e-05,-2.113489e-10,-2.124628e-10,-2.124628e-10,5.780906e-05,1.156181e-10
1.136200e-05,7.650840e-06,7.502280e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831329e-05,-2.114483e-10,-2.125204e-10,-2.114483e-10,5.784148e-05,1.156830e-10
1.136200e-05,7.650840e-06,7.502280e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831336e-05,-2.116122e-10,-2.126342e-10,-2.102386e-10,5.787778e-05,1.157556e-10
1.136200e-05,7.650840e-06,7.650840e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831329e-05,-2.114483e-10,-2.114483e-10,-2.125204e-10,5.784148e-05,1.156830e-10
1.136200e-05,7.650840e-06,7.650840e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831337e-05,-2.115971e-10,-2.115971e-10,-2.115971e-10,5.787424e-05,1.157485e-10
1.136200e-05,7.650840e-06,7.650840e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831343e-05,-2.116840e-10,-2.116840e-10,-2.103628e-10,5.791051e-05,1.158210e-10
1.136200e-05,7.650840e-06,7.799400e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831336e-05,-2.116122e-10,-2.102386e-10,-2.126342e-10,5.787778e-05,1.157556e-10
1.136200e-05,7.650840e-06,7.799400e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831343e-05,-2.116840e-10,-2.103628e-10,-2.116840e-10,5.791051e-05,1.158210e-10
1.136200e-05,7.650840e-06,7.799400e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831349e-05,-2.117644e-10,-2.104952e-10,-2.104952e-10,5.794688e-05,1.158938e-10
1.136200e-05,7.799400e-06,7.502280e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831330e-05,-2.100237e-10,-2.125270e-10,-2.125270e-10,5.784547e-05,1.156909e-10
1.136200e-05,7.799400e-06,7.502280e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831336e-05,-2.102386e-10,-2.126342e-10,-2.116122e-10,5.787778e-05,1.157556e-10
1.136200e-05,7.799400e-06,7.502280e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831343e-05,-2.103796e-10,-2.126801e-10,-2.103796e-10,5.791421e-05,1.158284e-10
1.136200e-05,7.799400e-06,7.650840e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831336e-05,-2.102386e-10,-2.116122e-10,-2.126342e-10,5.787778e-05,1.157556e-10
1.136200e-05,7.799400e-06,7.650840e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831343e-05,-2.103628e-10,-2.116840e-10,-2.116840e-10,5.791051e-05,1.158210e-10
1.136200e-05,7.799400e-06,7.650840e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831349e-05,-2.104952e-10,-2.117644e-10,-2.104952e-10,5.794688e-05,1.158938e-10
1.136200e-05,7.799400e-06,7.799400e-06,7.502280e-06,1.200000e+00,1.100000e+00,3.831343e-05,-2.103796e-10,-2.103796e-10,-2.126801e-10,5.791421e-05,1.158284e-10
1.136200e-05,7.799400e-06,7.799400e-06,7.650840e-06,1.200000e+00,1.100000e+00,3.831349e-05,-2.104952e-10,-2.104952e-10,-2.117644e-10,5.794688e-05,1.158938e-10
1.136200e-05,7.799400e-06,7.799400e-06,7.799400e-06,1.200000e+00,1.100000e+00,3.831355e-05,-2.105509e-10,-2.105509e-10,-2.105509e-10,5.798371e-05,1.159674e-10
